#       time       r = 30.000000       r = 60.000000       r = 90.000000
  80.0000000    5.0300421071e-02    4.3359572118e-01    4.3359585220e-01
  80.2500000    5.0890998672e-02    4.3362368547e-01    4.3362381469e-01
  80.5000000    5.1489476836e-02    4.3365186958e-01    4.3365199703e-01
  80.7500000    5.2093635748e-02    4.3368038031e-01    4.3368050601e-01
  81.0000000    5.2703712875e-02    4.3370818003e-01    4.3370830400e-01
  81.2500000    5.3319622236e-02    4.3373562605e-01    4.3373574832e-01
  81.5000000    5.3941391043e-02    4.3376318930e-01    4.3376330989e-01
  81.7500000    5.4569049857e-02    4.3379061306e-01    4.3379073201e-01
  82.0000000    5.5202625868e-02    4.3381791345e-01    4.3381803078e-01
  82.2500000    5.5842151665e-02    4.3384507837e-01    4.3384519412e-01
  82.5000000    5.6487659456e-02    4.3387209912e-01    4.3387221331e-01
  82.7500000    5.7142128323e-02    4.3390088350e-01    4.3390099617e-01
  83.0000000    5.7799672059e-02    4.3392770813e-01    4.3392781931e-01
  83.2500000    5.8463280823e-02    4.3395408462e-01    4.3395419433e-01
  83.5000000    5.9132985804e-02    4.3398037449e-01    4.3398048275e-01
  83.7500000    5.9808807943e-02    4.3400569960e-01    4.3400580644e-01
  84.0000000    6.0490774869e-02    4.3403172205e-01    4.3403182749e-01
  84.2500000    6.1178911905e-02    4.3405755610e-01    4.3405766014e-01
  84.5000000    6.1873245711e-02    4.3408322118e-01    4.3408332386e-01
  84.7500000    6.2573095869e-02    4.3410934254e-01    4.3410944387e-01
  85.0000000    6.3279844687e-02    4.3413466462e-01    4.3413476463e-01
  85.2500000    6.3991972955e-02    4.3415777925e-01    4.3415787797e-01
  85.5000000    6.4711295181e-02    4.3418276612e-01    4.3418286356e-01
  85.7500000    6.5430558646e-02    4.3420803704e-01    4.3420813324e-01
  86.0000000    6.6162533174e-02    4.3423276872e-01    4.3423286370e-01
  86.2500000    6.6907726156e-02    4.3425784233e-01    4.3425793612e-01
  86.5000000    6.7652535871e-02    4.3428233242e-01    4.3428242504e-01
  86.7500000    6.8409644152e-02    4.3430709986e-01    4.3430719133e-01
  87.0000000    6.9167346884e-02    4.3433122594e-01    4.3433131627e-01
  87.2500000    6.9928446566e-02    4.3435842032e-01    4.3435850953e-01
  87.5000000    7.0699107382e-02    4.3438236010e-01    4.3438244820e-01
  87.7500000    7.1474911559e-02    4.3440640820e-01    4.3440649522e-01
  88.0000000    7.2258536981e-02    4.3443003357e-01    4.3443011952e-01
  88.2500000    7.3057352567e-02    4.3445443393e-01    4.3445451883e-01
  88.5000000    7.3854116031e-02    4.3447786277e-01    4.3447794663e-01
  88.7500000    7.4657388829e-02    4.3450079610e-01    4.3450087895e-01
  89.0000000    7.5467267065e-02    4.3452395947e-01    4.3452404133e-01
  89.2500000    7.6278890863e-02    4.3454752475e-01    4.3454760564e-01
  89.5000000    7.7101985256e-02    4.3457043008e-01    4.3457051000e-01
  89.7500000    7.7931674569e-02    4.3459318111e-01    4.3459326009e-01
  90.0000000    7.8767982396e-02    4.3461576340e-01    4.3461584144e-01
  90.2500000    7.9610466563e-02    4.3464030208e-01    4.3464037920e-01
  90.5000000    8.0460016741e-02    4.3466263463e-01    4.3466271084e-01
  90.7500000    8.1317437733e-02    4.3468554871e-01    4.3468562401e-01
  91.0000000    8.2180243882e-02    4.3470753871e-01    4.3470761312e-01
  91.2500000    8.3053913292e-02    4.3472782472e-01    4.3472789824e-01
  91.5000000    8.3930025947e-02    4.3474947734e-01    4.3474954999e-01
