#       time       r = 30.000000       r = 60.000000       r = 90.000000
  79.0000000    7.4409493859e-07    2.4919511341e-06    2.4919916760e-06
  79.2500000    7.5417000876e-07    2.4986778093e-06    2.4987167724e-06
  79.5000000    7.6444718785e-07    2.5047683687e-06    2.5048055818e-06
  79.7500000    7.7410708044e-07    2.5098092614e-06    2.5098446262e-06
  80.0000000    7.8240049558e-07    2.5152619260e-06    2.5152953081e-06
  80.2500000    7.9115235170e-07    2.5199676066e-06    2.5199987603e-06
  80.5000000    8.0021629363e-07    2.5239615564e-06    2.5239901170e-06
  80.7500000    8.0885052629e-07    2.5275386851e-06    2.5275642279e-06
  81.0000000    8.1700391334e-07    2.5314961315e-06    2.5315182622e-06
  81.2500000   -1.4909049955e-06    2.7283932960e-06    2.7284117298e-06
  81.5000000   -1.4901766013e-06    2.7663017320e-06    2.7663163305e-06
  81.7500000    8.5267359421e-07    2.6000709165e-06    2.6000816808e-06
  82.0000000    8.6277398305e-07    2.6079585770e-06    2.6079656150e-06
  82.2500000    8.7040140176e-07    2.6078211016e-06    2.6078245927e-06
  82.5000000    8.8268976160e-07    2.6124470018e-06    2.6124471725e-06
  82.7500000    8.9703152329e-07    2.6129398361e-06    2.6129369461e-06
  83.0000000    9.1266084418e-07    2.6141315549e-06    2.6141258830e-06
  83.2500000    9.2734266847e-07    2.6156218615e-06    2.6156136858e-06
  83.5000000    9.3992823172e-07    2.6179290377e-06    2.6179186050e-06
  83.7500000    9.5031672664e-07    2.6178826716e-06    2.6178701649e-06
  84.0000000    9.6168401618e-07    2.6166759323e-06    2.6166614456e-06
  84.2500000    9.7461799380e-07    2.6180795139e-06    2.6180630447e-06
  84.5000000    9.8631511626e-07    2.6183865618e-06    2.6183680250e-06
  84.7500000    9.9768665434e-07    2.6203021327e-06    2.6202813896e-06
  85.0000000    1.0080942900e-06    2.6219342445e-06    2.6219111353e-06
  85.2500000    1.0168228142e-06    2.6148376119e-06    2.6148119823e-06
  85.5000000    1.0262444149e-06    2.6161898073e-06    2.6161615257e-06
  85.7500000    1.0340565621e-06    2.6254503847e-06    2.6254193559e-06
  86.0000000    1.0423431211e-06    2.6261757985e-06    2.6261419779e-06
  86.2500000    1.0518970019e-06    2.6165140736e-06    2.6164774854e-06
  86.5000000    1.0601712980e-06    2.6137964294e-06    2.6137571850e-06
  86.7500000    1.0670311521e-06    2.6287455390e-06    2.6287038488e-06
  87.0000000    1.0730864345e-06    2.6292025970e-06    2.6291587702e-06
  87.2500000    1.0794375889e-06    2.6293114145e-06    2.6292658434e-06
  87.5000000    1.0864955756e-06    2.6296541228e-06    2.6296072549e-06
  87.7500000    1.0932988004e-06    2.6306719565e-06    2.6306242610e-06
  88.0000000    1.0994310925e-06    2.6316083039e-06    2.6315602397e-06
  88.2500000    1.1051201230e-06    2.6250040804e-06    2.6249560690e-06
  88.5000000    1.1100400483e-06    2.6250581645e-06    2.6250105705e-06
  88.7500000    1.1142835985e-06    2.6246867963e-06    2.6246399127e-06
  89.0000000    1.1183285850e-06    2.6239394503e-06    2.6238934899e-06
  89.2500000    1.1221307942e-06    2.6227873410e-06    2.6227424338e-06
  89.5000000    1.1255712925e-06    2.6208711209e-06    2.6208273168e-06
  89.7500000    1.1028214363e-06    2.4137882900e-06    2.4137455611e-06
  90.0000000    1.0996561501e-06    2.3907917792e-06    2.3907500183e-06
  90.2500000    1.0950056328e-06    2.3687444065e-06    2.3687034200e-06
  90.5000000    1.0913685185e-06    2.3463177918e-06    2.3462772944e-06
  90.7500000    1.0935085077e-06    2.3312913433e-06    2.3312509617e-06
  91.0000000    1.0794112482e-06    2.3017418066e-06    2.3017010997e-06
  91.2500000    1.0842385163e-06    2.2927734903e-06    2.2927319780e-06
