#       time         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im
#       r =            60.000000           60.000000          100.000000          100.000000          120.000000          120.000000          140.000000          140.000000          160.000000          160.000000
  25.7500000    1.5342376844e-04    5.4423510642e-21    1.5701998349e-05    2.5019101961e-23    6.5888584166e-06    5.9793476267e-23    3.0557206286e-06    4.6710859566e-23    1.5190038166e-06    5.7020399483e-24
  26.0000000    1.5319870234e-04    4.9410980676e-21    1.5671578379e-05   -1.3085161627e-22    6.5756302270e-06    4.7609619882e-23    3.0491909036e-06    1.0210153465e-22    1.5155069733e-06    9.0507630860e-24
  26.2500000    1.5293884143e-04    1.2501148665e-20    1.5641142344e-05    1.7555220028e-22    6.5624207632e-06    8.0319456225e-23    3.0426768273e-06    5.2002429504e-23    1.5120078631e-06    8.4055478869e-24
  26.5000000    1.5263686925e-04    4.4190852790e-21    1.5610691591e-05    8.3008634986e-23    6.5491785244e-06    2.2618978576e-23    3.0361635109e-06    7.3121611130e-23    1.5085060052e-06   -1.4216867329e-25
  26.7500000    1.5232337218e-04   -4.6762718114e-22    1.5580228006e-05    6.3559343554e-23    6.5358698632e-06    2.3632785308e-23    3.0296426687e-06    8.2853058949e-23    1.5050025228e-06    3.7151909180e-24
  27.0000000    1.5201644553e-04    3.0810531654e-21    1.5549752343e-05    7.3063719257e-23    6.5224969403e-06    9.5561708420e-23    3.0231113464e-06    4.1065718591e-23    1.5014997379e-06    1.2926061847e-23
  27.2500000    1.5170418711e-04    2.8876905973e-21    1.5519263535e-05    1.9048510753e-22    6.5090919046e-06   -7.4595063088e-24    3.0165680907e-06    9.8698921666e-23    1.4980000291e-06   -4.4048748904e-24
  27.5000000    1.5138046111e-04    3.5228786403e-21    1.5488759240e-05   -1.9460204093e-22    6.4956936133e-06    7.8851133430e-23    3.0100115983e-06    4.0075240755e-23    1.4945045548e-06    1.7007450012e-23
  27.7500000    1.5106723045e-04    6.1878839366e-21    1.5458236965e-05    1.3718045366e-22    6.4823258733e-06    4.5885190471e-23    3.0034431233e-06    1.0892980341e-22    1.4910128209e-06    7.0144554119e-24
  28.0000000    1.5078542322e-04    6.5674617521e-21    1.5427695253e-05    2.0347263832e-22    6.4689915541e-06    1.0327073537e-22    2.9968691068e-06    5.9449983317e-23    1.4875233213e-06    5.8570806147e-24
  28.2500000    1.5052606693e-04    8.4185779990e-21    1.5397133790e-05   -1.0220668380e-22    6.4556805010e-06    4.5629217063e-23    2.9903003384e-06    6.6311859661e-23    1.4840347395e-06    9.2666869590e-24
  28.5000000    1.5026776516e-04    4.6162632856e-21    1.5366553240e-05   -1.4890319834e-22    6.4423803356e-06    1.0940305847e-22    2.9837471117e-06    9.9637547239e-23    1.4805468534e-06   -1.7962883676e-23
  28.7500000    1.5000286093e-04    2.2756661164e-22    1.5335954188e-05   -9.7301145065e-24    6.4290820851e-06    3.3903579875e-23    2.9772134858e-06    7.3569608373e-23    1.4770607245e-06    2.3875092080e-24
  29.0000000    1.4972672859e-04    8.8094204581e-21    1.5305335824e-05    8.6088771521e-23    6.4157802941e-06    1.1186177542e-22    2.9706955795e-06    5.7404291210e-23    1.4735783150e-06    2.1575198313e-23
  29.2500000    1.4942057192e-04    8.6035881764e-21    1.5274695355e-05    1.2234835502e-22    6.4024718338e-06    9.9306109579e-23    2.9641852635e-06    7.4131727863e-23    1.4701017294e-06    1.3166756630e-23
  29.5000000    1.4907197296e-04    5.4096111979e-22    1.5244029354e-05   -3.2624591854e-22    6.3891567464e-06    3.2030225008e-23    2.9576755760e-06    2.1056408537e-23    1.4666321561e-06    1.7040460557e-24
  29.7500000    1.4870407748e-04    2.3410887061e-21    1.5213336055e-05   -4.3987563997e-23    6.3758387910e-06    2.1424063450e-23    2.9511638135e-06    7.2328342823e-23    1.4631690616e-06    1.2035026982e-23
  30.0000000    1.4836088680e-04    3.8251144215e-21    1.5182617028e-05   -1.4495338443e-22    6.3625231442e-06    4.0788108849e-23    2.9446503752e-06    3.3536640490e-23    1.4597101463e-06    9.7809800116e-24
  30.2500000    1.4806536543e-04    6.1836984692e-21    1.5151876305e-05    3.0368559259e-22    6.3492108836e-06    3.5212412149e-23    2.9381362025e-06    6.4056252186e-23    1.4562523044e-06    1.2167029069e-23
